585	201	84
586	201	95
587	201	448
588	202	82
589	202	84
590	202	448
591	204	55
592	204	57
593	204	140
594	205	56
595	205	140
596	205	141
597	206	55
598	206	57
599	206	250
600	207	222
601	207	224
602	207	250
603	208	63
604	208	64
605	208	126
606	208	222
607	208	223
608	208	224
609	209	63
610	209	64
611	209	126
612	209	222
613	209	224
614	210	52
615	211	52
616	211	53
617	211	250
618	212	79
619	212	80
620	212	87
621	212	93
622	212	94
623	212	265
624	213	79
625	213	80
626	213	87
627	213	93
628	213	94
629	213	115
630	213	265
631	213	266
632	214	52
633	214	53
634	214	54
635	214	61
636	214	79
637	214	80
638	214	115
639	214	138
640	214	139
641	215	52
642	215	54
643	215	120
644	215	138
645	215	139
646	215	202
647	215	203
648	216	52
649	216	53
650	216	54
651	216	120
652	216	121
653	216	126
654	216	202
655	216	203
656	216	249
657	216	250
658	217	249
659	217	250
660	218	61
661	218	223
662	218	224
663	218	265
664	219	51
665	219	53
666	219	223
667	219	224
668	219	265
669	219	266
670	220	52
671	221	51
672	221	53
673	223	249
674	224	51
675	224	53
676	224	63
677	224	64
678	224	265
679	225	52
680	225	63
681	225	64
682	225	265
683	226	51
684	226	53
685	227	123
686	228	62
687	228	63
688	228	114
689	228	116
690	228	123
691	228	249
692	229	62
693	229	63
694	229	115
695	229	249
696	230	51
697	230	62
698	230	63
699	230	78
700	230	93
701	230	95
702	230	109
703	230	114
704	230	116
705	230	262
706	231	51
707	231	52
708	231	78
709	231	79
710	231	94
711	231	109
712	231	110
713	231	262
714	231	263
715	232	93
716	232	95
717	235	51
718	235	59
719	235	248
720	235	250
721	236	59
722	236	60
723	236	249
724	236	262
725	236	263
726	236	426
727	236	548
728	237	121
729	237	200
730	237	248
731	237	250
732	237	262
733	237	263
734	237	426
735	237	427
736	238	48
737	238	50
738	238	121
739	238	199
740	239	49
741	239	92
742	239	93
743	239	98
744	239	99
745	239	103
746	239	198
747	239	200
748	240	48
749	240	50
750	240	58
751	240	82
752	240	92
753	240	93
754	240	98
755	240	99
756	240	103
757	240	104
758	241	58
759	241	59
760	241	82
761	241	87
762	241	88
763	241	98
764	241	99
765	242	87
766	242	88
767	243	87
768	243	88
769	244	214
770	244	565
771	245	347
772	246	347
773	246	348
774	246	435
775	247	435
776	247	436
777	251	278
778	251	280
779	251	418
780	251	576
781	252	268
782	252	269
783	252	279
784	252	418
785	252	461
786	253	46
787	253	48
788	253	268
789	253	269
790	253	278
791	253	280
792	254	47
793	254	56
794	254	57
795	254	543
796	255	46
797	255	48
798	255	56
799	255	57
800	255	94
801	255	96
802	255	120
803	255	344
804	256	56
805	256	57
806	256	95
807	256	121
808	256	344
809	257	90
810	257	94
811	257	96
812	257	108
813	257	109
814	257	122
815	258	41
816	258	42
817	258	90
818	258	91
819	258	108
820	258	109
821	258	138
822	258	139
823	258	144
824	258	415
825	258	416
826	259	41
827	259	42
828	259	55
829	259	56
830	259	139
831	259	149
832	259	415
833	259	416
834	260	55
835	260	56
836	261	55
837	261	56
838	261	395
839	261	412
840	261	413
841	261	414
842	261	416
843	262	395
844	262	396
845	262	412
846	262	414
847	262	416
848	263	412
849	263	413
850	263	414
851	263	416
852	264	52
853	264	54
854	264	120
855	264	426
856	265	41
857	265	52
858	265	53
859	265	54
860	265	120
861	265	316
862	265	426
863	265	427
864	266	52
865	266	54
866	266	285
867	266	286
868	266	291
869	266	296
870	266	315
871	266	316
872	266	322
873	266	330
874	267	260
875	267	261
876	267	270
877	267	285
878	267	286
879	267	291
880	267	306
881	267	309
882	267	313
883	267	315
884	267	316
885	267	566
886	268	260
887	268	261
888	268	270
889	268	306
890	268	309
891	268	310
892	268	313
893	268	433
894	268	434
895	268	566
896	268	607
897	268	609
898	269	133
899	269	134
900	269	433
901	269	434
902	269	601
903	269	608
904	270	54
905	270	56
906	270	74
907	270	75
908	270	133
909	270	134
910	270	354
911	270	355
912	270	358
913	270	359
914	270	363
915	270	364
916	270	368
917	270	433
918	270	434
919	270	607
920	270	609
921	271	55
922	271	74
923	271	75
924	271	354
925	271	355
926	271	358
927	271	359
928	271	360
929	271	368
930	271	371
931	271	438
932	271	574
933	271	612
934	271	617
935	271	619
936	272	40
937	272	41
938	272	54
939	272	56
940	272	438
941	272	439
942	272	574
943	272	575
944	272	618
945	273	40
946	273	41
947	273	90
948	273	103
949	273	104
950	273	374
951	273	377
952	273	617
953	273	619
954	274	40
955	274	41
956	274	78
957	274	79
958	274	84
959	274	90
960	274	103
961	274	104
962	274	257
963	274	258
964	274	377
965	274	385
966	274	386
967	274	577
968	274	580
969	275	78
970	275	79
971	275	84
972	275	85
973	275	246
974	275	377
975	275	381
976	275	385
977	275	386
978	275	390
979	275	404
980	275	405
981	275	623
982	276	78
983	276	79
984	276	132
985	276	133
986	276	139
987	276	140
988	276	144
989	276	246
990	276	247
991	276	398
992	276	399
993	276	404
994	276	405
995	276	448
996	276	449
997	276	623
998	277	132
999	277	133
1000	277	139
1001	277	140
1002	277	144
1003	277	145
1004	277	258
1005	277	448
1006	278	132
1007	278	133
1008	278	257
1009	278	258
1010	278	262
1011	278	263
1012	278	267
1013	278	268
1014	278	269
1015	278	453
1016	278	454
1017	278	626
1018	279	262
1019	279	263
1020	279	267
1021	279	269
1022	279	453
1023	279	454
1024	279	631
1025	280	267
1026	280	268
1027	280	269
1028	280	274
1029	280	458
1030	280	459
1031	281	273
1032	281	274
1033	281	418
1034	281	458
1035	281	459
1036	282	280
1037	283	280
1038	283	281
1039	283	634
1040	283	636
1041	284	289
1042	284	401
1043	284	402
1044	284	429
1045	284	430
1046	284	464
1047	284	635
1048	285	40
1049	285	297
1050	285	401
1051	285	402
1052	285	414
1053	285	416
1054	285	464
1055	285	634
1056	285	636
1057	286	40
1058	286	49
1059	286	50
1060	286	296
1061	286	297
1062	286	415
1063	287	49
1064	287	50
1065	287	296
1066	287	297
1067	287	414
1068	287	416
1069	287	423
1070	287	435
1071	287	436
1072	288	49
1073	288	50
1074	288	259
1075	288	261
1076	288	296
1077	288	297
1078	288	423
1079	288	424
1080	288	435
1081	288	436
1082	288	469
1083	289	162
1084	289	163
1085	289	260
1086	289	469
1087	289	639
1088	290	83
1089	290	128
1090	290	161
1091	290	162
1092	290	163
1093	290	259
1094	290	261
1095	290	562
1096	290	563
1097	290	639
1098	291	40
1099	291	76
1100	291	83
1101	291	84
1102	291	89
1103	291	107
1104	291	128
1105	291	129
1106	291	141
1107	291	142
1108	291	153
1109	291	155
1110	291	412
1111	291	413
1112	291	562
1113	291	563
1114	292	65
1115	292	76
1116	292	77
1117	292	93
1118	292	94
1119	292	95
1120	292	100
1121	292	107
1122	292	141
1123	292	142
1124	292	154
1125	292	271
1126	292	412
1127	292	413
1128	292	642
1129	292	643
1130	293	65
1131	293	93
1132	293	95
1133	293	100
1134	293	101
1135	293	153
1136	293	155
1137	293	271
1138	293	272
1139	293	412
1140	293	413
1141	293	482
1142	293	642
1143	293	643
1144	294	93
1145	294	94
1146	294	95
1147	294	568
1148	294	646
1149	295	129
1150	295	130
1151	295	161
1152	295	284
1153	295	568
1154	296	129
1155	296	130
1156	296	284
1157	296	285
1158	297	650
1159	297	651
1160	298	47
1161	298	48
1162	298	394
1163	298	650
1164	298	651
1165	299	47
1166	299	48
1167	299	295
1168	299	394
1169	299	395
1170	300	111
1171	300	113
1172	300	299
1173	300	300
1174	300	303
1175	300	350
1176	300	351
1177	300	407
1178	300	408
1179	300	579
1180	300	581
1181	301	112
1182	301	299
1183	301	300
1184	301	306
1185	301	390
1186	301	392
1187	301	407
1188	301	408
1189	301	580
1190	302	79
1191	302	91
1192	302	111
1193	302	113
1194	302	131
1195	302	137
1196	302	306
1197	302	314
1198	302	391
1199	302	579
1200	302	581
1201	303	46
1202	303	47
1203	303	79
1204	303	80
1205	303	91
1206	303	92
1207	303	131
1208	303	132
1209	303	137
1210	303	313
1211	303	318
1212	303	319
1213	303	320
1214	303	390
1215	303	392
1216	303	655
1217	303	656
1218	303	657
1219	304	46
1220	304	47
1221	304	59
1222	304	72
1223	304	74
1224	304	318
1225	304	319
1226	304	320
1227	304	655
1228	304	657
1229	305	38
1230	305	59
1231	305	60
1232	305	73
1233	305	318
1234	305	319
1235	305	320
1236	305	587
1237	305	655
1238	305	656
1239	305	657
1240	306	72
1241	306	74
1242	306	96
1243	306	124
1244	306	125
1245	306	159
1246	306	160
1247	306	374
1248	306	587
1249	306	661
1250	307	96
1251	307	124
1252	307	125
1253	307	159
1254	307	160
1255	307	259
1256	307	374
1257	307	382
1258	307	403
1259	307	441
1260	307	592
1261	307	661
1262	307	667
1263	308	20
1264	308	382
1265	308	385
1266	308	386
1267	308	403
1268	308	441
1269	308	442
1270	308	563
1271	308	667
1272	308	668
1273	309	20
1274	309	21
1275	309	176
1276	309	182
1277	309	270
1278	309	385
1279	309	386
1280	309	389
1281	309	563
1282	309	564
1283	309	597
1284	310	176
1285	310	181
1286	310	186
1287	310	188
1288	310	270
1289	310	278
1290	310	280
1291	310	318
1292	310	385
1293	310	386
1294	310	542
1295	310	597
1296	311	180
1297	311	182
1298	311	187
1299	311	191
1300	311	279
1301	311	318
1302	311	319
1303	311	670
1304	312	19
1305	312	186
1306	312	188
1307	312	191
1308	312	278
1309	312	280
1310	312	601
1311	312	602
1312	312	670
1313	312	671
1314	313	19
1315	313	20
1316	313	239
1317	313	244
1318	313	245
1319	313	289
1320	313	290
1321	313	402
1322	313	539
1323	313	541
1324	313	574
1325	313	575
1326	313	601
1327	313	602
1328	314	227
1329	314	229
1330	314	236
1331	314	239
1332	314	240
1333	314	244
1334	314	245
1335	314	289
1336	314	290
1337	314	402
1338	314	407
1339	314	540
1340	314	574
1341	314	575
1342	315	228
1343	315	233
1344	315	234
1345	315	236
1346	315	237
1347	315	298
1348	315	407
1349	315	437
1350	315	438
1351	315	539
1352	315	541
1353	315	560
1354	315	672
1355	316	227
1356	316	233
1357	316	234
1358	316	300
1359	316	303
1360	316	369
1361	316	437
1362	316	438
1363	316	544
1364	316	560
1365	316	561
1366	316	672
1367	316	673
1368	317	80
1369	317	126
1370	317	303
1371	317	304
1372	317	314
1373	317	315
1374	317	369
1375	317	370
1376	317	410
1377	317	411
1378	317	544
1379	317	546
1380	317	549
1381	317	551
1382	317	606
1383	318	35
1384	318	36
1385	318	41
1386	318	58
1387	318	80
1388	318	81
1389	318	260
1390	318	309
1391	318	314
1392	318	315
1393	318	316
1394	318	410
1395	318	411
1396	318	453
1397	318	454
1398	318	546
1399	318	550
1400	318	606
1401	318	607
1402	319	35
1403	319	36
1404	319	58
1405	319	59
1406	319	261
1407	319	309
1408	319	314
1409	319	315
1410	319	316
1411	319	435
1412	319	453
1413	319	454
1414	319	549
1415	319	551
1416	319	676
1417	320	70
1418	320	84
1419	320	85
1420	320	86
1421	320	90
1422	320	91
1423	320	109
1424	320	110
1425	320	260
1426	320	262
1427	320	315
1428	320	316
1429	320	435
1430	320	436
1431	320	506
1432	320	676
1433	320	677
1434	320	681
1435	321	19
1436	321	65
1437	321	70
1438	321	71
1439	321	84
1440	321	90
1441	321	91
1442	321	109
1443	321	110
1444	321	267
1445	321	451
1446	321	506
1447	321	610
1448	321	681
1449	322	18
1450	322	19
1451	322	65
1452	322	66
1453	322	84
1454	322	85
1455	322	86
1456	322	267
1457	322	436
1458	322	437
1459	322	451
1460	322	452
1461	322	610
1462	322	611
1463	323	277
1464	323	394
1465	324	36
1466	324	42
1467	324	129
1468	324	135
1469	324	148
1470	324	149
1471	324	242
1472	324	243
1473	324	276
1474	324	277
1475	324	394
1476	324	395
1477	324	434
1478	324	686
1479	324	688
1480	325	56
1481	325	57
1482	325	123
1483	325	124
1484	325	129
1485	325	130
1486	325	135
1487	325	136
1488	325	148
1489	325	242
1490	325	243
1491	325	275
1492	325	277
1493	325	434
1494	325	435
1495	325	448
1496	325	514
1497	325	515
1498	325	687
1499	326	56
1500	326	57
1501	326	123
1502	326	124
1503	326	284
1504	326	514
1505	326	515
1506	326	516
1507	326	569
1508	326	686
1509	326	688
1510	327	284
1511	327	285
1512	327	391
1513	327	569
1514	327	570
1515	328	289
1516	328	290
1517	328	366
1518	328	367
1519	328	434
1520	328	462
1521	328	691
1522	329	58
1523	329	59
1524	329	60
1525	329	184
1526	329	185
1527	329	290
1528	329	366
1529	329	367
1530	329	434
1531	329	447
1532	329	462
1533	329	483
1534	329	524
1535	329	619
1536	330	41
1537	330	58
1538	330	184
1539	330	185
1540	330	299
1541	330	483
1542	330	484
1543	330	524
1544	330	619
1545	330	620
1546	331	34
1547	331	41
1548	331	42
1549	331	58
1550	331	59
1551	331	60
1552	331	125
1553	331	184
1554	331	185
1555	331	299
1556	331	322
1557	331	324
1558	331	410
1559	332	84
1560	332	86
1561	332	125
1562	332	153
1563	332	154
1564	332	323
1565	332	410
1566	332	411
1567	333	85
1568	333	153
1569	333	154
1570	333	255
1571	333	309
1572	333	310
1573	333	311
1574	333	322
1575	333	323
1576	333	324
1577	333	624
1578	333	626
1579	333	694
1580	333	696
1581	334	72
1582	334	80
1583	334	84
1584	334	86
1585	334	89
1586	334	108
1587	334	169
1588	334	259
1589	334	309
1590	334	310
1591	334	311
1592	334	625
1593	334	695
1594	335	72
1595	335	76
1596	335	80
1597	335	81
1598	335	89
1599	335	93
1600	335	102
1601	335	103
1602	335	108
1603	335	138
1604	335	139
1605	335	169
1606	335	259
1607	335	309
1608	335	311
1609	335	445
1610	335	577
1611	335	624
1612	335	626
1613	335	694
1614	335	696
1615	336	76
1616	336	93
1617	336	94
1618	336	97
1619	336	102
1620	336	103
1621	336	138
1622	336	139
1623	336	445
1624	336	577
1625	337	97
1626	337	98
1627	337	118
1628	337	144
1629	337	540
1630	337	541
1631	337	542
1632	337	582
1633	337	583
1634	338	53
1635	338	540
1636	338	541
1637	338	542
1638	338	582
1639	338	583
1640	339	53
1641	339	54
1642	339	151
1643	339	269
1644	339	309
1645	339	310
1646	339	634
1647	339	635
1648	340	151
1649	340	269
1650	340	270
1651	340	309
1652	340	310
1653	340	323
1654	340	324
1655	340	474
1656	340	634
1657	340	635
1658	341	309
1659	341	310
1660	341	323
1661	341	324
1662	341	365
1663	341	366
1664	341	634
1665	341	635
1666	342	228
1667	342	229
1668	342	365
1669	342	366
1670	343	228
1671	343	229
1672	343	365
1673	343	366
1674	343	468
1675	343	470
1676	344	228
1677	344	229
1678	344	280
1679	344	281
1680	344	469
1681	345	243
1682	345	245
1683	345	280
1684	345	281
1685	345	468
1686	345	470
1687	345	649
1688	346	244
1689	346	601
1690	346	602
1691	347	243
1692	347	245
1693	347	308
1694	347	321
1695	347	322
1696	347	601
1697	347	602
1698	348	115
1699	348	116
1700	348	117
1701	348	286
1702	348	308
1703	348	309
1704	348	321
1705	348	322
1706	349	50
1707	349	51
1708	349	52
1709	349	115
1710	349	117
1711	349	286
1712	349	287
1713	349	321
1714	349	322
1715	349	366
1716	350	32
1717	350	50
1718	350	52
1719	350	93
1720	350	95
1721	350	115
1722	350	116
1723	350	117
1724	350	137
1725	350	152
1726	350	289
1727	350	366
1728	350	392
1729	350	405
1730	351	26
1731	351	28
1732	351	32
1733	351	37
1734	351	38
1735	351	50
1736	351	51
1737	351	52
1738	351	94
1739	351	130
1740	351	131
1741	351	137
1742	351	138
1743	351	152
1744	351	289
1745	351	392
1746	351	405
1747	351	406
1748	351	613
1749	352	26
1750	352	27
1751	352	28
1752	352	37
1753	352	38
1754	352	93
1755	352	95
1756	352	123
1757	352	130
1758	352	131
1759	352	262
1760	352	294
1761	352	308
1762	352	364
1763	352	617
1764	353	26
1765	353	28
1766	353	37
1767	353	38
1768	353	262
1769	353	294
1770	353	320
1771	353	364
1772	353	365
1773	353	572
1774	353	574
1775	353	659
1776	353	660
1777	353	661
1778	354	58
1779	354	59
1780	354	62
1781	354	63
1782	354	66
1783	354	67
1784	354	75
1785	354	77
1786	354	81
1787	354	89
1788	354	300
1789	354	320
1790	354	457
1791	354	459
1792	354	573
1793	354	627
1794	354	659
1795	354	660
1796	354	661
1797	355	62
1798	355	63
1799	355	66
1800	355	67
1801	355	76
1802	355	81
1803	355	85
1804	355	89
1805	355	99
1806	355	100
1807	355	101
1808	355	148
1809	355	150
1810	355	300
1811	355	320
1812	355	458
1813	355	572
1814	355	574
1815	355	627
1816	355	628
1817	355	659
1818	355	660
1819	355	661
1820	356	62
1821	356	63
1822	356	75
1823	356	77
1824	356	99
1825	356	101
1826	356	149
1827	356	457
1828	356	459
1829	356	659
1830	356	660
1831	357	99
1832	357	100
1833	357	101
1834	357	148
1835	357	150
1836	357	276
1837	357	376
1838	357	579
1839	357	659
1840	357	660
1841	358	27
1842	358	376
1843	358	377
1844	358	464
1845	358	540
1846	358	579
1847	358	580
1848	358	662
1849	358	664
1850	359	27
1851	359	28
1852	359	374
1853	359	555
1854	359	556
1855	359	662
1856	359	663
1857	359	664
1858	359	667
1859	359	668
1860	360	48
1861	360	191
1862	360	281
1863	360	317
1864	360	500
1865	360	555
1866	360	556
1867	360	584
1868	360	585
1869	360	662
1870	360	664
1871	360	667
1872	360	668
1873	361	35
1874	361	36
1875	361	48
1876	361	191
1877	361	192
1878	361	281
1879	361	325
1880	361	326
1881	361	332
1882	361	334
1883	361	336
1884	361	373
1885	361	555
1886	361	556
1887	361	584
1888	361	585
1889	362	114
1890	362	325
1891	362	326
1892	362	333
1893	362	335
1894	362	637
1895	363	114
1896	363	115
1897	363	332
1898	363	334
1899	363	336
1900	363	400
1901	363	637
1902	363	638
1903	364	69
1904	364	73
1905	364	75
1906	364	149
1907	364	340
1908	364	372
1909	364	400
1910	364	590
1911	364	591
1912	365	56
1913	365	57
1914	365	61
1915	365	69
1916	365	70
1917	365	74
1918	365	91
1919	365	340
1920	365	341
1921	365	348
1922	365	372
1923	365	482
1924	365	483
1925	365	590
1926	365	591
1927	365	664
1928	366	52
1929	366	56
1930	366	57
1931	366	61
1932	366	62
1933	366	65
1934	366	73
1935	366	75
1936	366	91
1937	366	297
1938	366	348
1939	366	354
1940	366	482
1941	366	483
1942	366	511
1943	366	512
1944	367	34
1945	367	65
1946	367	66
1947	367	113
1948	367	114
1949	367	131
1950	367	354
1951	367	511
1952	367	512
1953	367	534
1954	367	646
1955	368	34
1956	368	113
1957	368	114
1958	368	131
1959	368	132
1960	368	534
1961	368	552
1962	368	646
1963	368	647
1964	368	677
1965	368	678
1966	369	23
1967	369	25
1968	369	303
1969	369	370
1970	369	677
1971	369	678
1972	370	24
1973	370	97
1974	370	303
1975	370	370
1976	370	371
1977	370	550
1978	370	552
1979	370	601
1980	370	651
1981	371	23
1982	371	25
1983	371	97
1984	371	309
1985	371	551
1986	371	601
1987	371	651
1988	372	379
1989	372	380
1990	372	445
1991	372	550
1992	372	552
1993	372	610
1994	373	379
1995	373	380
1996	373	409
1997	373	445
1998	373	610
1999	373	656
2000	373	660
2001	373	661
2002	373	681
2003	373	682
2004	374	394
2005	374	396
2006	374	495
2007	374	548
2008	374	660
2009	374	661
2010	374	681
2011	374	682
2012	375	395
2013	375	495
2014	375	496
2015	375	548
2016	375	688
2017	376	394
2018	376	396
2019	376	618
2020	376	688
2021	376	689
2022	377	407
2023	377	618
2024	377	671
2025	377	673
2026	378	407
2027	378	508
2028	378	547
2029	378	672
2030	379	97
2031	379	109
2032	379	628
2033	379	629
2034	379	630
2035	379	671
2036	379	673
2037	380	97
2038	380	171
2039	380	183
2040	380	184
2041	380	425
2042	380	628
2043	380	630
2044	381	171
2045	381	172
2046	381	183
2047	381	184
2048	381	425
2049	381	426
2050	381	545
2051	381	546
2052	381	628
2053	381	629
2054	381	630
2055	382	118
2056	382	120
2057	382	137
2058	382	183
2059	382	184
2060	382	450
2061	382	545
2062	382	546
2063	383	51
2064	383	53
2065	383	60
2066	383	65
2067	383	66
2068	383	119
2069	383	129
2070	383	137
2071	383	138
2072	383	373
2073	383	441
2074	383	677
2075	384	52
2076	384	60
2077	384	61
2078	384	65
2079	384	66
2080	384	74
2081	384	75
2082	384	78
2083	384	84
2084	384	85
2085	384	118
2086	384	120
2087	384	129
2088	384	130
2089	384	373
2090	384	441
2091	384	442
2092	384	452
2093	384	453
2094	384	469
2095	384	471
2096	384	677
2097	385	45
2098	385	51
2099	385	53
2100	385	74
2101	385	75
2102	385	78
2103	385	79
2104	385	84
2105	385	85
2106	385	89
2107	385	95
2108	385	96
2109	385	380
2110	385	470
2111	385	611
2112	386	45
2113	386	84
2114	386	85
2115	386	89
2116	386	90
2117	386	95
2118	386	96
2119	386	380
2120	386	381
2121	386	386
2122	386	469
2123	386	471
2124	386	544
2125	386	627
2126	387	386
2127	387	387
2128	387	391
2129	387	477
2130	387	544
2131	387	627
2132	388	23
2133	388	24
2134	388	109
2135	388	143
2136	388	144
2137	388	391
2138	388	392
2139	388	477
2140	388	478
2141	388	479
2142	388	482
